Country Name,Country Name Domestic,Name,Transcription
UK,,INDIGO,Indigo
UK,,INDIRA,Indira
UK,,INDY,Indy
UK,,INDYCULE,Indycule
UK,,INDYKINS,Indykins
UK,,INFERNO,Inferno
UK,,INFINITY,Infinity
UK,,INGHAM,Ingham
UK,,INGOLD,Ingold
UK,,INIGO,Inigo
UK,,INIKI,Iniki
UK,,INKBERRY,Inkberry
UK,,INKERS,Inkers
UK,,INKSPOT,Inkspot
UK,,INKY,Inky
UK,,IOLANTHE,Iolanthe
UK,,IOR,Ior
UK,,IRASAN,Irasan
UK,,IRIS,Iris
UK,,IRMA,Irma
UK,,ISA,Isa
UK,,ISAAC,Isaac
UK,,ISABELLA,Isabella
UK,,ISADORA,Isadora
UK,,ISEMBARD,Isembard
UK,,ISHA,Isha
UK,,ISHMAEL,Ishmael
UK,,ISHTAR,Ishtar
UK,,ISIS,Isis
UK,,ISOLDE,Isolde
UK,,ISOSCELES,Isosceles
UK,,ISOTTA,Isotta
UK,,ITA,Ita
UK,,ITCHY & SCRATCHY,Itchy & Scratchy
UK,,ITSY,Itsy
UK,,IVAN,Ivan
UK,,IVORY,Ivory
UK,,IZAAK,Izaak
UK,,IZZY,Izzy
UK,,J. EDGAR,J. Edgar
UK,,J.R.,J.R.
UK,,JABBA,Jabba
UK,,JABBERWOCKY,Jabberwocky
UK,,JACCO,Jacco
UK,,JACE,Jace
UK,,JACK,Jack
UK,,JACKIE,Jackie
UK,,JACKSON,Jackson
UK,,JACMEL,Jacmel
UK,,JACOB,Jacob
UK,,JACQUAR,Jacquar
UK,,JADE,Jade
UK,,JADZIA,Jadzia
UK,,JAEGER,Jaeger
UK,,JAFFA,Jaffa
UK,,JAGO,Jago
UK,,JAKA,Jaka
UK,,JAKE,Jake
UK,,JAMAICA,Jamaica
UK,,JAMINA,Jamina
UK,,JAMOCHA,Jamocha
UK,,JANELLE,Janelle
UK,,JANINA,Janina
UK,,JARMARA,Jarmara
UK,,JAROMIR,Jaromir
UK,,JASMINE,Jasmine
UK,,JASPER,Jasper
UK,,JASPURR,Jaspurr
UK,,JAZZ,Jazz
UK,,JAZZIE,Jazzie
UK,,JAZZMEN,Jazzmen
UK,,JAZZPURR,Jazzpurr
UK,,JAZZYCAT,Jazzycat
UK,,JD,Jd
UK,,JEAN CLAUDE,Jean Claude
UK,,JEAN LUC,Jean Luc
UK,,JEAN PAUL,Jean Paul
UK,,JEAUX,Jeaux
UK,,JEDDA,Jedda
UK,,JEEVES,Jeeves
UK,,JEKYLL,Jekyll
UK,,JELLISON,Jellison
UK,,JEMIMA,Jemima
UK,,JENNA,Jenna
UK,,JENNET,Jennet
UK,,JENNIFUR,Jennifur
UK,,JEOFFREY,Jeoffrey
UK,,JEOFFRY,Jeoffry
UK,,JEREMIAH,Jeremiah
UK,,JEROMES,Jeromes
UK,,JESS,Jess
UK,,JESSUP,Jessup
UK,,JET,Jet
UK,,JETSUM,Jetsum
UK,,JEZABEL,Jezabel
UK,,JEZEBEL,Jezebel
UK,,JIFFA,Jiffa
UK,,JILL,Jill
UK,,JINGO,Jingo
UK,,JINJEE,Jinjee
UK,,JINXY,Jinxy
UK,,JIP,Jip
UK,,JIPSEE,Jipsee
UK,,JITTERBUG,Jitterbug
UK,,JOE,Joe
UK,,JOELLE,Joelle
UK,,JOEY,Joey
UK,,JOHNNIE WALKER,Johnnie Walker
UK,,JOHNNY JUMP UP,Johnny Jump Up
UK,,JOKER,Joker
UK,,JOLIET,Joliet
UK,,JONAH,Jonah
UK,,JONSIE,Jonsie
UK,,JOPLIN,Joplin
UK,,JORIS,Joris
UK,,JOSEY,Josey
UK,,JOSHUA,Joshua
UK,,JOSIE,Josie
UK,,JOVI,Jovi
UK,,JOYCE,Joyce
UK,,JUILET,Juilet
UK,,JULES,Jules
UK,,JULIAN,Julian
UK,,JULIUS,Julius
UK,,JUMBO,Jumbo
UK,,JUMPER,Jumper
UK,,JUNEAU,Juneau
UK,,JUNIPER,Juniper
UK,,JUNKO TABBY,Junko Tabby
UK,,JUPITER,Jupiter
UK,,JURGEN,Jurgen
UK,,JYRKY,Jyrky
UK,,JZERO,Jzero
UK,,KABUDAL,Kabudal
UK,,KABUKI,Kabuki
UK,,KACTUS,Kactus
UK,,KADAFFI,Kadaffi
UK,,KAEBI,Kaebi
UK,,KAFIR,Kafir
UK,,KAFKA,Kafka
UK,,KAHLUA,Kahlua
UK,,KAI,Kai
UK,,KAITEN,Kaiten
UK,,KALA,Kala
UK,,KALLY,Kally
UK,,KAMALA,Kamala
UK,,KAMI,Kami
UK,,KANGA,Kanga
UK,,KANJI,Kanji
UK,,KANNIKA,Kannika
UK,,KANTISHNA,Kantishna
UK,,KARIN,Karin
UK,,KARMA,Karma
UK,,KASHKA,Kashka
UK,,KASHMIRE,Kashmire
UK,,KASPASS,Kaspass
UK,,KASTORIA,Kastoria
UK,,KATAYAMA,Katayama
UK,,KATHIE LEE,Kathie Lee
UK,,KATMANDU,Katmandu
UK,,KATRINA,Katrina
UK,,KATTEN,Katten
UK,,KAYLA,Kayla
UK,,KAYO,Kayo
UK,,KAZAK,Kazak
UK,,KAZMIR,Kazmir
UK,,KEEBLER,Keebler
UK,,KEEGAN,Keegan
UK,,KEEKEE,Keekee
UK,,KEEKS,Keeks
UK,,KEEROKEE,Keerokee
UK,,KEETAH,Keetah
UK,,KEETS,Keets
UK,,KEEVA,Keeva
UK,,KEG,Keg
UK,,KEHAAR,Kehaar
UK,,KEIKO,Keiko
UK,,KELLER,Keller
UK,,KELLEY,Kelley
UK,,KELLOGG,Kellogg
UK,,KENDRA,Kendra
UK,,KENTUCKY,Kentucky
UK,,KEPURR,Kepurr
UK,,KEROUAC,Kerouac
UK,,KERRY,Kerry
UK,,KESA,Kesa
UK,,KESAKIN,Kesakin
UK,,KETA,Keta
UK,,KHATT,Khatt
UK,,KI,Ki
UK,,KIANA,Kiana
UK,,KIDINO,Kidino
UK,,KIERI,Kieri
UK,,KIKKI,Kikki
UK,,KILKENNY,Kilkenny
UK,,KILLIAN,Killian
UK,,KIMBLE,Kimble
UK,,KIMO,Kimo
UK,,KINDLES,Kindles
UK,,KING ARTHUR,King Arthur
UK,,KING COTTON,King Cotton
UK,,KINGSTON,Kingston
UK,,KINKY,Kinky
UK,,KINSEY,Kinsey
UK,,KINSKI,Kinski
UK,,KIOKI,Kioki
UK,,KIR,Kir
UK,,KIRA,Kira
UK,,KISHA,Kisha
UK,,KISMET,Kismet
UK,,KISSA,Kissa
UK,,KISSAFUR,Kissafur
UK,,KISSES,Kisses
UK,,KISSIMMEE KATE,Kissimmee Kate
UK,,KISSYCAT,Kissycat
UK,,KIT,Kit
UK,,KITALIE,Kitalie
UK,,KITAMUS,Kitamus
UK,,KITBULL,Kitbull
UK,,KITLER,Kitler
UK,,KITTEN CATCHATORRE,Kitten Catchatorre
UK,,KITTEN EMERITUS,Kitten Emeritus
UK,,KITTERY KAT,Kittery Kat
UK,,KITTO,Kitto
UK,,KITTY,Kitty
UK,,KITTY HAWK,Kitty Hawk
UK,,KITWIT,Kitwit
UK,,KIZZY,Kizzy
UK,,KLAARA,Klaara
UK,,KLAW,Klaw
UK,,KLEENEX,Kleenex
UK,,KLISTER,Klister
UK,,KLONDIKE,Klondike
UK,,KLUTZ,Klutz
UK,,K-MART,K-Mart
UK,,KNICKERS,Knickers
UK,,KNUCKS,Knucks
UK,,KOALA,Koala
UK,,KODY,Kody
UK,,KOJAK,Kojak
UK,,KOLLE,Kolle
UK,,KONEKO,Koneko
UK,,KOONTAH,Koontah
UK,,KOOZE,Kooze
UK,,KORBUT,Korbut
UK,,KOSHKA,Koshka
UK,,KOTEN,Koten
UK,,KOTYK,Kotyk
UK,,KOY,Koy
UK,,KOYANG,Koyang
UK,,KRAMER,Kramer
UK,,KUBALA,Kubala
UK,,KUKI,Kuki
UK,,KUSHI,Kushi
UK,,KWANZAA,Kwanzaa
UK,,KYDAR,Kydar
UK,,KYKII,Kykii
UK,,KYLE,Kyle
UK,,KYLIE,Kylie
UK,,LA CHATTE,La Chatte
UK,,LABELLE,Labelle
UK,,LACY,Lacy
UK,,LAD,Lad
UK,,LADY GRIDDLEBONE,Lady Griddlebone
UK,,LADY JANE,Lady Jane
UK,,LADY MUCK,Lady Muck
UK,,LADY PEPPER,Lady Pepper
UK,,LAFEYETTE,Lafeyette
UK,,LAMAR,Lamar
UK,,LAMBERT,Lambert
UK,,LANA,Lana
UK,,LAPLEACH,Lapleach
UK,,LAPLOVER,Laplover
UK,,LARISA,Larisa
UK,,LARRY,Larry
UK,,LASER,Laser
UK,,LASHER,Lasher
UK,,LATKE,Latke
UK,,LATTE,Latte
UK,,LAUNCELOT,Launcelot
UK,,LAUREL,Laurel
UK,,LAUREN,Lauren
UK,,LAVERNE,Laverne
UK,,LAYLA,Layla
UK,,LEATHER,Leather
UK,,LEE,Lee
UK,,LEELA,Leela
UK,,LEENER,Leener
UK,,LEGS,Legs
UK,,LEIA,Leia
UK,,LEILA,Leila
UK,,LEMIEUX,Lemieux
UK,,LEO,Leo
UK,,LEONA,Leona
UK,,LEONARDO,Leonardo
UK,,LEROY,Leroy
UK,,LERY,Lery
UK,,LESSAY,Lessay
UK,,LESTER,Lester
UK,,LEW LEXI,Lew Lexi
UK,,LEWIS,Lewis
UK,,LEXUS,Lexus
UK,,LI SHOU,Li Shou
UK,,LIAM,Liam
UK,,LIBANA,Libana
UK,,LIBBY,Libby
UK,,LIBERTY,Liberty
UK,,LICKY,Licky
UK,,LICORICE,Licorice
UK,,LIEBCHEN,Liebchen
UK,,LILITH,Lilith
UK,,LILLAN,Lillan
UK,,LILY,Lily
UK,,LIMITE,Limite
UK,,LINA,Lina
UK,,LINDA,Linda
UK,,LINDY,Lindy
UK,,LING,Ling
UK,,LINNEUS,Linneus
UK,,LIONEL,Lionel
UK,,LITTLE DIPPER,Little Dipper
UK,,LITTLE ROCK,Little Rock
UK,,LITTLEFOOT,Littlefoot
UK,,LIVIA,Livia
UK,,LIVINGSTONE,Livingstone
UK,,LIVY,Livy
UK,,LIZ,Liz
UK,,LIZINA,Lizina
UK,,LIZZIE,Lizzie
UK,,LO YO,Lo Yo
UK,,LOADIE,Loadie
UK,,LOCUTUS,Locutus
UK,,LOEKIE,Loekie
UK,,LOKIKI,Lokiki
UK,,LOLA,Lola
UK,,LOLITA,Lolita
UK,,LONGTALE,Longtale
UK,,LOOBY,Looby
UK,,LOOPY,Loopy
UK,,LORD,Lord
UK,,LORNA,Lorna
UK,,LOTHARIO,Lothario
UK,,LOTTIE,Lottie
UK,,LOTTO,Lotto
UK,,LOUP,Loup
UK,,LOVEY,Lovey
UK,,LUATH,Luath
UK,,LUCAS,Lucas
UK,,LUCIA,Lucia
UK,,LUCIANO,Luciano
UK,,LUCILLE,Lucille
UK,,LUCINDA,Lucinda
UK,,LUCKY,Lucky
UK,,LUCKY LINDY,Lucky Lindy
UK,,LUCRETIA,Lucretia
UK,,LUCY,Lucy
UK,,LUDWIG,Ludwig
UK,,LUIGI,Luigi
UK,,LUJAK,Lujak
UK,,LUKIE,Lukie
UK,,LUKRETS,Lukrets
UK,,LULU,Lulu
UK,,LULUBELL,Lulubell
UK,,LUNA,Luna
UK,,LUNZIE,Lunzie
UK,,LUPIN,Lupin
UK,,LUPINO,Lupino
UK,,LUTECE,Lutece
UK,,LUTHER,Luther
UK,,LYNDA,Lynda
UK,,LYNX,Lynx
UK,,LYSANNE,Lysanne
UK,,M & M,M & M
UK,,MABEL,Mabel
UK,,MAC,Mac
UK,,MACARONI,Macaroni
UK,,MACAULAY,Macaulay
UK,,MACBETH,Macbeth
UK,,MACGYVER,Macgyver
UK,,MACH BAGRAL,Mach Bagral
UK,,MACHIAVELLI,Machiavelli
UK,,MACINTOSH,Macintosh
UK,,MACKENZIE,Mackenzie
UK,,MADAM,Madam
UK,,MADAME PHLOI,Madame Phloi
UK,,MADDIE,Maddie
UK,,MADEIRA,Madeira
UK,,MADISON,Madison
UK,,MADMAX,Madmax
UK,,MADONNA,Madonna
UK,,MAE,Mae
UK,,MAESTRO,Maestro
UK,,MAFALDA,Mafalda
UK,,MAGELLAN,Magellan
UK,,MAGENTA,Magenta
UK,,MAGGIE,Maggie
UK,,MAGIC,Magic
UK,,MAGNA,Magna
UK,,MAGNIFICAT,Magnificat
UK,,MAGNOLIA,Magnolia
UK,,MAGNUS,Magnus
UK,,MAHOGANY,Mahogany
UK,,MAHOMET,Mahomet
UK,,MAHOUT,Mahout
UK,,MAI TAI,Mai Tai
UK,,MAJA,Maja
UK,,MAJIK,Majik
UK,,MAKAYLA,Makayla
UK,,MAKITA,Makita
UK,,MALFI,Malfi
UK,,MALIBOO,Maliboo
UK,,MALKA,Malka
UK,,MALLOREY,Mallorey
UK,,MAME,Mame
UK,,MANAPUA,Manapua
UK,,MANDALAY,Mandalay
UK,,MANDRAKE,Mandrake
UK,,MANDU,Mandu
UK,,MANDY,Mandy
UK,,MANGO,Mango
UK,,MANGY,Mangy
UK,,MANGYKAT,Mangykat
UK,,MANHASSET,Manhasset
UK,,MANIAC,Maniac
UK,,MANNAZ,Mannaz
UK,,MANNY,Manny
UK,,MANX,Manx
UK,,MAO,Mao
UK,,MAPES,Mapes
UK,,MARATHON,Marathon
UK,,MARBLES,Marbles
UK,,MARCHELLO,Marchello
UK,,MARCUS,Marcus
UK,,MARF,Marf
UK,,MARGARITE,Margarite
UK,,MARIEKA,Marieka
UK,,MARILLA,Marilla
UK,,MARILYN,Marilyn
UK,,MARKY,Marky
UK,,MARLIN,Marlin
UK,,MARMELADE,Marmelade
UK,,MARMITE,Marmite
UK,,MARRAKESH,Marrakesh
UK,,MARS,Mars
UK,,MARSHALL,Marshall
UK,,MARSINA,Marsina
UK,,MARTHA,Martha
UK,,MARTINI,Martini
UK,,MARTYMARYELLEN,Martymaryellen
UK,,MASQUERADE,Masquerade
UK,,MASTERS,Masters
UK,,MATA HARI,Mata Hari
UK,,MATILDA,Matilda
UK,,MATOU,Matou
UK,,MATRIX,Matrix
UK,,MAU,Mau
UK,,MAUD,Maud
UK,,MAUDRED,Maudred
UK,,MAULE,Maule
UK,,MAUNZ,Maunz
UK,,MAUSER,Mauser
UK,,MAVIS,Mavis
UK,,MAXIMILIAN,Maximilian
UK,,MAXIMOTO,Maximoto
UK,,MAXWELL,Maxwell
UK,,MAY,May
UK,,MAYHEM,Mayhem
UK,,MAYNARD,Maynard
UK,,MAYO,Mayo
UK,,MAYSA,Maysa
UK,,MAZDA,Mazda
UK,,MAZIK,Mazik
UK,,MAZUMA,Mazuma
UK,,MAZURKA,Mazurka
UK,,McKENZIE,Mckenzie
UK,,McMURPHY,Mcmurphy
UK,,MEA,Mea
UK,,MEADOWLARK,Meadowlark
UK,,MEAN JOE,Mean Joe
UK,,MEANESS,Meaness
UK,,MEATBALL,Meatball
UK,,MEATLOAF,Meatloaf
UK,,MEBEY,Mebey
UK,,MEDLEY,Medley
UK,,MEDUSA,Medusa
UK,,MEECHO,Meecho
UK,,MEEKO,Meeko
UK,,MEELY,Meely
UK,,MEEMS,Meems
UK,,MEEP,Meep
UK,,MEGAN,Megan
UK,,MEGATON,Megaton
UK,,MEGELLAN,Megellan
UK,,MEGHANN,Meghann
UK,,MEHITABEL,Mehitabel
UK,,MEISHA,Meisha
UK,,MEL,Mel
UK,,MELBOURNE,Melbourne
UK,,MELVIS,Melvis
UK,,MERCEDES,Mercedes
UK,,MERCURY,Mercury
UK,,MERIWETHER,Meriwether
UK,,MERLIN,Merlin
UK,,MERLOT,Merlot
UK,,MERRY,Merry
UK,,MERYL,Meryl
UK,,MESSY,Messy
UK,,METAPHOR,Metaphor
UK,,MEUM,Meum
UK,,MEUSER,Meuser
UK,,MEWLER,Mewler
UK,,MEWSETTE,Mewsette
UK,,MEWY,Mewy
UK,,MIA,Mia
UK,,MICAH,Micah
UK,,MICESTER,Micester
UK,,MICETTO,Micetto
UK,,MICHELANGELO,Michelangelo
UK,,MICHI,Michi
UK,,MICKEY,Mickey
UK,,MIDAS,Midas
UK,,MIDDLES,Middles
UK,,MIDNIGHT,Midnight
UK,,MIEKO,Mieko
UK,,MIELE,Miele
UK,,MIESCHEN,Mieschen
UK,,MIGHTY,Mighty
UK,,MIJA,Mija
UK,,MIJAE,Mijae
UK,,MIKA,Mika
UK,,MIKADO,Mikado
UK,,MIKAIL,Mikail
UK,,MIKKEL,Mikkel
UK,,MILA,Mila
UK,,MILADY,Milady
UK,,MILANO,Milano
UK,,MILEA,Milea
UK,,MILENA,Milena
UK,,MILHOUSE,Milhouse
UK,,MILKSHAKE,Milkshake
UK,,MILLAMANT,Millamant
UK,,MILO,Milo
UK,,MILOE,Miloe
UK,,MIN,Min
UK,,MINERVA,Minerva
UK,,MINETTE,Minette
UK,,MING,Ming
UK,,MINGUS,Mingus
UK,,MINILOTTO,Minilotto
UK,,MINKA,Minka
UK,,MINKI,Minki
UK,,MINNALOUSHE,Minnaloushe
UK,,MINNIE,Minnie
UK,,MINOES,Minoes
UK,,MINOU,Minou
UK,,MINTIE,Mintie
UK,,MINUE,Minue
UK,,MINUETTE,Minuette
UK,,MIRAGE,Mirage
UK,,MIRAMAR,Miramar
UK,,MIRANDA,Miranda
UK,,MIRKA,Mirka
UK,,MIRKO,Mirko
UK,,MISCHIEF,Mischief
UK,,MISFIT,Misfit
UK,,MISHA,Misha
UK,,MISO,Miso
UK,,MISS MARIGOLD,Miss Marigold
UK,,MISS MINION,Miss Minion
UK,,MISS MOPPET,Miss Moppet
UK,,MISS PIGGY,Miss Piggy
UK,,MISS PUSS,Miss Puss
UK,,MISTER ROGERS,Mister Rogers
UK,,MISTER SOFTEE,Mister Softee
UK,,MISTI,Misti
UK,,MISTLETOE,Mistletoe
UK,,MITSI,Mitsi
UK,,MITTEN,Mitten
UK,,MITTENS,Mittens
UK,,MITZI,Mitzi
UK,,MITZVAH,Mitzvah
UK,,MJOLNIR,Mjolnir
UK,,MO,Mo
UK,,MOBI,Mobi
UK,,MOBY,Moby
UK,,MOCHA,Mocha
UK,,MODENA,Modena
UK,,MOGADISHU,Mogadishu
UK,,MOGUL,Mogul
UK,,MOGWYRE,Mogwyre
UK,,MOHAWK,Mohawk
UK,,MOIRA,Moira
UK,,MOKIE,Mokie
UK,,MOLOTOV,Molotov
UK,,MOLSON,Molson
UK,,MONEY,Money
UK,,MONICA,Monica
UK,,MONROE,Monroe
UK,,MONTY,Monty
UK,,MOOCH,Mooch
UK,,MOOGIE,Moogie
UK,,MOOKIE,Mookie
UK,,MOONBEAN,Moonbean
UK,,MOONSHADOW,Moonshadow
UK,,MOONSHINE,Moonshine
UK,,MOPSY,Mopsy
UK,,MORDICAI,Mordicai
UK,,MORE,More
UK,,MORGAN,Morgan
UK,,MORPHEUS,Morpheus
UK,,MORRIS,Morris
UK,,MORTICIA,Morticia
UK,,MOSES,Moses
UK,,MOTTEBALL,Motteball
UK,,MOUSCHI,Mouschi
UK,,MOUSER,Mouser
UK,,MOUSIE,Mousie
UK,,MOUSY,Mousy
UK,,MOWCHER,Mowcher
UK,,MOWPS,Mowps
UK,,MOXIE,Moxie
UK,,MOZART,Mozart
UK,,MR. BEAN,Mr. Bean
UK,,MR. MAGOO,Mr. Magoo
UK,,MR. TIBBS,Mr. Tibbs
UK,,MR.BLUSTER,Mr.Bluster
UK,,MUFF,Muff
UK,,MUFFASSA,Muffassa
UK,,MUFFET,Muffet
UK,,MUFFIN,Muffin
UK,,MUFFY,Muffy
UK,,MUGABE,Mugabe
UK,,MUGGER,Mugger
UK,,MUGS,Mugs
UK,,MUGWUMP,Mugwump
UK,,MULDOON,Muldoon
UK,,MUMBLES,Mumbles
UK,,MUMSY,Mumsy
UK,,MUPEE,Mupee
UK,,MURFEE,Murfee
UK,,MURPHY,Murphy
UK,,MUSCATELLI,Muscatelli
UK,,MUTT,Mutt
UK,,MUTTLEY,Muttley
UK,,MUTZY,Mutzy
UK,,MYER,Myer
UK,,MYLES,Myles
UK,,MYSKA,Myska
UK,,MYSOUF,Mysouf
UK,,MYSTERY,Mystery
UK,,MYSTIQUE,Mystique
UK,,NABIE,Nabie
UK,,NADENA,Nadena
UK,,NADIA,Nadia
UK,,NADINE,Nadine
UK,,NAIVE,Naive
UK,,NAKIETA,Nakieta
UK,,NALA,Nala
UK,,NANA,Nana
UK,,NANCY,Nancy
UK,,NAOMI,Naomi
UK,,NAPOLEON,Napoleon
UK,,NAPOLI,Napoli
UK,,NAPPER,Napper
UK,,NAPPERS,Nappers
UK,,NAPPY,Nappy
UK,,NARCISSUS,Narcissus
UK,,NATASHA,Natasha
UK,,NATE,Nate
UK,,NATHAN,Nathan
UK,,NED,Ned
UK,,NEDDY,Neddy
UK,,NEFER,Nefer
UK,,NEFERKITTY,Neferkitty
UK,,NEFERTITI,Nefertiti
UK,,NEGATORY,Negatory
UK,,NEGUS,Negus
UK,,NELDA,Nelda
UK,,NELLIE,Nellie
UK,,NELLINDA,Nellinda
UK,,NELSON,Nelson
UK,,NEMESIS,Nemesis
UK,,NENE,Nene
UK,,NEO,Neo
UK,,NEON,Neon
UK,,NEPTUNE,Neptune
UK,,NERA,Nera
UK,,NERBLE,Nerble
UK,,NERF,Nerf
UK,,NERMAL,Nermal
UK,,NERON,Neron
UK,,NERONE,Nerone
UK,,NESSIE,Nessie
UK,,NESSUS,Nessus
UK,,N'EST-CE PAS,N'Est-Ce Pas
UK,,NESTLE,Nestle
UK,,NESTOR,Nestor
UK,,NETTIK,Nettik
UK,,NEUTRON,Neutron
UK,,NEVERMORE,Nevermore
UK,,NEVILLE,Neville
UK,,NEWIE,Newie
UK,,NICHOLAS,Nicholas
UK,,NICKEL,Nickel
UK,,NICODEMUS,Nicodemus
UK,,NICOLAS,Nicolas
UK,,NIGHTMARE,Nightmare
UK,,NIGHTSHADE,Nightshade
UK,,NIGHTTRAIN,Nighttrain
UK,,NIJINSKY,Nijinsky
UK,,NIKE,Nike
UK,,NIKITA,Nikita
UK,,NILE,Nile
UK,,NILES,Niles
UK,,NIMA,Nima
UK,,NIMROD,Nimrod
UK,,NINER,Niner
UK,,NINJA,Ninja
UK,,NIPPER,Nipper
UK,,NISHKA,Nishka
UK,,NITRO,Nitro
UK,,NO FAULT,No Fault
UK,,NOCTURNE,Nocturne
UK,,NOD,Nod
UK,,NOEL,Noel
UK,,NOHA,Noha
UK,,NOIRE,Noire
UK,,NOISY,Noisy
UK,,NOKKY,Nokky
UK,,NOLAN,Nolan
UK,,NOODLES,Noodles
UK,,NOOGIE,Noogie
UK,,NORA,Nora
UK,,NORKA,Norka
UK,,NORTON,Norton
UK,,NOSEBUD,Nosebud
UK,,NOSEY,Nosey
UK,,NOVA,Nova
UK,,NUBBIN,Nubbin
UK,,NUBBINS,Nubbins
UK,,NUBI,Nubi
UK,,NUDGER,Nudger
UK,,NUGGET,Nugget
UK,,NUGGIE,Nuggie
UK,,NUISANCE,Nuisance
UK,,NUIT BLANCHE,Nuit Blanche
UK,,NUNA,Nuna
UK,,NUNKIE,Nunkie
UK,,NUTKIN,Nutkin
UK,,NUTMEG,Nutmeg
UK,,NYET,Nyet
UK,,NYSSA,Nyssa
UK,,NYSTAN,Nystan
UK,,O.J.,O.J.
UK,,OASIS,Oasis
UK,,OATCAKE,Oatcake
UK,,OBELIX,Obelix
UK,,OCTAVIA,Octavia
UK,,ODAN,Odan
UK,,ODD,Odd
UK,,ODIE,Odie
UK,,ODIN,Odin
UK,,ODYSSEUS,Odysseus
UK,,ODYSSEY,Odyssey
UK,,OFFEL,Offel
UK,,OGIES,Ogies
UK,,OGOPOGO,Ogopogo
UK,,OKLAHOMA,Oklahoma
UK,,OLAF,Olaf
UK,,OLD CHUM,Old Chum
UK,,OLD DEUTERONOMY,Old Deuteronomy
UK,,OLD MIKE,Old Mike
UK,,OLGA,Olga
UK,,OLIVE,Olive
UK,,OLIVER,Oliver
UK,,OLIVIER,Olivier
UK,,OLLI,Olli
UK,,O'MALLEY,O'Malley
UK,,OMEGA,Omega
UK,,ONASSIS,Onassis
UK,,ONYXS,Onyxs
UK,,OOPS,Oops
UK,,OPAL,Opal
UK,,OPHELIA,Ophelia
UK,,OPIE,Opie
UK,,OPRAH,Oprah
UK,,OPUS,Opus
UK,,ORANGIE,Orangie
UK,,ORBIT,Orbit
UK,,OREO,Oreo
UK,,ORION,Orion
UK,,ORLANDO,Orlando
UK,,ORLON,Orlon
UK,,ORLY,Orly
UK,,ORNERY,Ornery
UK,,ORPHEUS,Orpheus
UK,,ORSON,Orson
UK,,ORVILLE,Orville
UK,,ORWELL,Orwell
UK,,OSCAR,Oscar
UK,,OSIRIS,Osiris
UK,,OSMAN,Osman
UK,,OSWALD,Oswald
UK,,OTHELLO,Othello
UK,,OTIS,Otis
UK,,OTTALINE,Ottaline
UK,,OTTER,Otter
UK,,OTTO,Otto
UK,,OWEN,Owen
UK,,OXFORD,Oxford
UK,,OZONE,Ozone
UK,,OZU,Ozu
UK,,OZZIE,Ozzie
UK,,OZZY,Ozzy
UK,,PABLO,Pablo
UK,,PACIFIC,Pacific
UK,,PACINO,Pacino
UK,,PACO,Paco
UK,,PADDINGTON,Paddington
UK,,PADDY,Paddy
UK,,PAGAN,Pagan
UK,,PAIGE,Paige
UK,,PAISLEY,Paisley
UK,,PAKA,Paka
UK,,PALADIN,Paladin
UK,,PALEFACE,Paleface
UK,,PALERMO,Palermo
UK,,PALOMA,Paloma
UK,,PALOOKA,Palooka
UK,,PANCHO,Pancho
UK,,PANDA,Panda
UK,,PANDORA,Pandora
UK,,PANDY,Pandy
UK,,PANTHA,Pantha
UK,,PANTOUFLE,Pantoufle
UK,,PAPOOSE,Papoose
UK,,PARKAY,Parkay
UK,,PASHA,Pasha
UK,,PASHAKIN,Pashakin
UK,,PATACHOU,Patachou
UK,,PATCH,Patch
UK,,PATCHES,Patches
UK,,PATRICK,Patrick
UK,,PATRIK,Patrik
UK,,PATSY,Patsy
UK,,PATTI,Patti
UK,,PATTYCAKES,Pattycakes
UK,,PAULINOS,Paulinos
UK,,PAWS,Paws
UK,,PAXTON,Paxton
UK,,PAYTON,Payton
UK,,PC,Pc
UK,,PEABALL,Peaball
UK,,PEACE,Peace
UK,,PEACHES,Peaches
UK,,PEACHIE,Peachie
UK,,PEANUTS,Peanuts
UK,,PEARL,Pearl
UK,,PEBBLES,Pebbles
UK,,PECOS BILL,Pecos Bill
UK,,PEDRO,Pedro
UK,,PEEKABOO,Peekaboo
UK,,PEEPER,Peeper
UK,,PEEPERS,Peepers
UK,,PEEWEE,Peewee
UK,,PEEZER,Peezer
UK,,PEKIE,Pekie
UK,,PELE,Pele
UK,,PELENORE,Pelenore
UK,,PENELOPE,Penelope
UK,,PENGUIN,Penguin
UK,,PENNY,Penny
UK,,PEPE,Pepe
UK,,PEPPER,Pepper
UK,,PEPPERMINT PATTY,Peppermint Patty
UK,,PEPPY,Peppy
UK,,PEPSI,Pepsi
UK,,PERCIVAL,Percival
UK,,PERIWINKLE,Periwinkle
UK,,PERKINS,Perkins
UK,,PERLA,Perla
UK,,PERPETRATOR,Perpetrator
UK,,PERRY,Perry
UK,,PERSIA,Persia
UK,,PERTH,Perth
UK,,PESKY,Pesky
UK,,PESTER,Pester
UK,,PESTO,Pesto
UK,,PETAL,Petal
UK,,PETE,Pete
UK,,PETER PAN,Peter Pan
UK,,PETER PODGER,Peter Podger
UK,,PETEY,Petey
UK,,PETIFOUR,Petifour
UK,,PETIPOINT,Petipoint
UK,,PETOSKEY,Petoskey
UK,,PETRA,Petra
UK,,PETRIE,Petrie
UK,,PETUNIA,Petunia
UK,,PEWTER,Pewter
UK,,PFEFFA,Pfeffa
UK,,PHANTOM,Phantom
UK,,PHARAOH,Pharaoh
